,code,eps,roe,net_profits,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,"label3_('000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81])"
1762,000631,0.16,6.22,39118.31,52.81,58.0259,740.7116,0.3045,9.5109,9.4628,0.1245,722.8916,0.0636,1415.0943,14.2241,519.6059,14.5143,-17.8101,433.3333,14.655,2.6437,2.1036,195.0778,10697.0839,47.4866,52.5134,0.1164,0.0063,0.2207,0.012,1.9662,0
1764,002738,0.0,0.1,67.04,0.61,29.9621,108.72,0.5652,0.2468,364.6677,0.5551,162.1329,0.1483,606.878,45.1686,240.0969,1.3463,12.8374,75.0,1.3467,2.6166,2.1042,33.8558,114.9675,63.6565,36.3435,-0.1253,-0.0125,-57.1499,-0.0344,-4.7348,-1
1765,002430,0.16,3.32,15659.65,9.56,23.6459,1637.6815,1.6977,0.9725,92.545,1.2648,71.1575,0.2736,328.9474,22.53,333.6931,36.6688,4.3353,220.0,39.6117,1.3980000000000001,1.1712,32.0284,905.8161,45.7822,54.2178,0.2351,0.0341,2.3648,0.063,8.7518,0
1766,300168,0.01,0.18,490.77,1.59,47.3214,308.21299999999997,0.2989,0.2422,371.5937,0.109,825.6881,0.0642,1401.8692,11.8122,18.6298,21.3106,27.3041,25.0,20.793000000000003,1.2255,0.7879,36.5849,115.3136,35.2969,64.7031,-2.1178,-0.0815,-668.592,-0.126,-16.6674,1
1767,300184,0.16,2.55,10831.98,4.96,8.2841,2183.2645,3.3169999999999997,1.4183,63.4563,2.1067,42.7208,0.6167,145.9381,130.0405,167.269,9.4344,0.225,69.8249,9.4344,1.8218,1.3297,26.8054,-11237.0515,68.2161,31.7839,-0.0123,-0.0042,-0.2471,-0.0133,-1.3412,0
1768,603331,0.15,2.8,1926.68,9.97,26.2038,193.1543,1.5178,0.9267,97.1188,0.8947,100.5924,0.2951,304.9814,17.2255,1.8278,85.2364,38.1524,-25.0,86.0055,1.9138,1.4374,25.4193,558.7225,66.4626,33.5374,0.0795,0.0146,0.7854,0.0434,4.45,0
1770,000967,0.08,2.06,9065.37,7.94,14.3785,1141.0619,0.9777,0.7057,127.5329,2.3304,38.62,0.256,351.5625,21.7249,30.7144,27.1122,25.4663,-14.2857,27.8715,1.4704,1.3268,25.9863,1236.4084,55.5146,44.4854,-0.4289,-0.0602,-5.3132,-0.1354,-16.3023,0
1771,600776,0.02,0.68,2064.0,4.13,16.1764,499.7349,0.3978,0.643,139.9689,0.5218,172.4799,0.1828,492.3414,13.3598,11.6315,1.5213,-1.0589,10.126,1.4929,4.3889,3.0177,127.0472,-6919.7367,83.2664,16.7336,-0.4046,-0.0546,-10.1213,-0.3263,-33.0145,-1
1772,600526,0.01,0.28,663.82,0.81,18.5197,812.5653,1.4843,0.5794,155.3331,0.2284,394.0455,0.1326,678.7330000000001,8.2174,-67.1966,-7.3359,2.5336,-66.6667,-7.9575,1.1218,0.5903,11.7312,148.4621,29.0611,70.9389,-0.4446,-0.0434,-63.6226,-0.0612,-6.646,0
1773,002778,0.07,1.0,621.0,4.74,13.6167,130.9117,1.4691,1.0858,82.8882,0.8017,112.2614,0.2601,346.0208,-3.0128,-22.9028,3.5967,6.5554,-22.5664,3.5967,3.702,2.7479,36.9689,847.4683,81.6039,18.3961,-0.4039,-0.069,-8.5143,-0.3753,-38.0675,0
1774,300173,0.02,0.6,1030.88,20.23,25.7153,50.9354,0.0868,0.1001,899.1009,0.21100000000000002,426.5403,0.0323,2786.3777,-9.3259,654.6312,3.2278,12.0433,780.0,3.2146,2.2787,2.0037,55.1647,430.86699999999996,62.7194,37.2806,-0.9068,-0.0171,-4.5083,-0.0458,-6.5576,0
1776,002328,0.04,0.77,1865.99,1.9,13.7687,979.8251,2.1866,3.4335,26.2123,1.8722,48.0718,0.5146,174.8931,53.5428,31.4238,5.0397,-9.3986,1.9608,3.0076,1.9404,1.4716,26.5785,1545.7531,73.9865,26.0135,0.0844,0.0212,2.114,0.0814,8.5205,0
1777,002520,0.04,1.11,1958.83,7.39,29.7285,264.7349,0.4777,0.7507,119.8881,0.265,339.6226,0.1298,693.3744,11.4042,43.0737,4.1636,7.1177,33.3333,4.0264,2.6439999999999997,1.7159,39.9236,-3314.9642,68.0002,31.9998,-0.1854,-0.0184,-2.5135,-0.0575,-6.337999999999999,0
1779,300054,0.05,1.35,4871.95,15.4,38.3528,316.3432,0.3291,0.8504,105.8325,0.7358,122.3158,0.1442,624.1331,-19.0793,-42.6663,4.6573,2.311,-63.2342,8.2515,9.8081,8.5521,322.9783,370.5522,93.6694,6.3306,0.011000000000000001,0.0009,0.0792,0.013999999999999999,1.5969,0
1780,002092,0.2,2.48,42455.28,4.13,15.2604,10274.8871,4.7869,6.8554,13.1283,2.9009,31.0249,0.4867,184.9188,52.7403,-39.5459,10.8387,15.8703,-39.1385,10.7053,0.7654,0.6564,16.2894,297.4581,33.056,66.944,0.0017,0.0003,0.0406,0.0004,0.059000000000000004,0
1781,002841,0.32,4.94,12784.89,4.8,18.2528,2660.3835,6.5399,50.3953,1.7859,1.7795,50.576,0.6451,139.5133,64.3216,12.6497,29.1224,47.5299,14.2857,29.0579,1.7556,1.1818,75.8702,-619.0085,52.6607,47.3393,-0.0474,-0.0248,-0.9974,-0.0524,-5.3575,-1
1782,002859,0.12,2.16,2942.87,11.31,34.9915,259.9745,1.0167,0.7198,125.0347,1.1329,79.4421,0.3129,287.6318,39.2285,15.4587,13.4667,-10.4958,-62.5,13.4667,3.4154,2.7434,104.7102,298.4612,81.102,18.898,0.0756,0.0116,0.6681,0.0613,7.593999999999999,0
1783,002627,0.06,0.54,1093.46,1.93,9.3846,566.4297,3.0596,23.9388,3.7596,2.8552,31.5214,0.2902,310.1309,23.1433,6.3481,102.1017,60.0399,-30.8772,114.5695,1.9666,1.7941,42.598,471.2641,60.9606,39.0394,-0.2256,-0.0365,-10.0812,-0.0934,-12.8338,0
1784,002708,0.03,0.87,1320.45,3.76,21.8925,350.4055,0.7473,0.8764,102.6928,0.8967,100.368,0.3094,290.8856,2.5096,-18.3411,-0.69,2.4937,-18.314,-0.69,1.527,1.0942,19.7614,306.7348,64.708,35.292,0.0416,0.0062,1.1042,0.0176,1.9591,0
1786,300666,0.06,2.29,1311.28,9.45,30.6492,138.6356,0.6337,1.2206,73.7342,0.5851,153.8199,0.2931,307.0624,19.9732,38.4206,94.3356,48.9288,0.0,93.1487,1.8948,1.2133,68.3262,365.1813,59.7964,40.2036,-0.0489,-0.006999999999999999,-0.5206,-0.0174,-2.5405,-1
1787,300468,0.12,1.38,1317.14,12.66,44.1806,104.0189,0.9616,0.5072,177.4448,7.619,11.8126,0.1409,638.7509,8.6961,5.0452,11.9691,13.0064,0.0,11.9691,3.5392,3.4912,237.4103,645.2058,82.3116,17.6884,-0.4084,-0.0363,-3.225,-0.205,-20.6841,-1
1788,002487,0.01,0.46,795.9,5.03,16.7393,157.9808,0.28600000000000003,0.2441,368.7014,0.2737,328.8272,0.0829,1085.6454,21.2725,84.7887,2.5205,4.3254,80.0,2.5205,2.5204,1.8669,29.5199,881.3938,63.528999999999996,36.471,-0.1985,-0.0114,-3.9399,-0.0312,-4.1474,0
1789,002568,0.04,1.38,2567.37,10.36,68.3068,247.7954,0.3479,2.6692,33.718,0.9891,90.9918,0.2734,329.18800000000005,-9.6702,25.0999,17.496,13.4658,100.0,17.496,2.2181,2.026,156.3348,7325.8949,79.9445,20.0555,-0.040999999999999995,-0.0043,-0.3953,-0.0213,-2.3953,0
1790,300279,0.06,1.61,2718.48,7.88,23.7854,344.88699999999994,0.7682,0.6301,142.8345,0.7283,123.5754,0.2353,382.4904,-12.7225,-24.1864,4.1257,9.0474,-68.8592,3.8648,1.1142,0.8321,16.7658,531.7284,56.2595,43.7405,0.1258,0.0137,1.3605,0.0313,3.3642,-1
1792,300021,0.06,3.26,4606.39,12.82,31.1996,359.12,0.4503,0.5205,172.9107,0.4591,196.0357,0.1641,548.4461,84.9226,113.2375,7.7893,36.0948,-14.2857,6.1198,1.5488,1.2077,43.2699,523.8617,45.7518,54.2482,-0.5628,-0.0612,-4.0664,-0.1129,-13.3984,0
1793,002011,0.04,0.91,4030.56,1.78,14.8348,2254.4971,2.4579,1.1631,77.3794,1.1866,75.847,0.3113,289.1102,31.9863,1.0378,-2.1766,7.9613,0.0,-1.6363,0.9261,0.7035,17.233,153.6541,32.9454,67.0546,0.0053,0.0009,0.4044,0.0013,0.1562,0
1797,300494,0.08,2.07,2005.72,17.36,43.4787,115.4937,0.4812,1.2576,71.5649,83.3045,1.0804,0.1273,706.9914,18.1745,-23.7451,4.9907,6.254,-27.2727,4.9907,15.8967,15.8774,893.9204,-1420.7633,94.4824,5.5176,-0.3992,-0.0445,-2.2985,-0.8065,-80.6518,-1
1798,002530,0.05,0.6,2360.02,11.7,41.1837,201.6638,0.4109,0.5161,174.3848,0.5549,162.1914,0.0828,1086.9565,35.2352,-11.5117,7.0119,17.629,-16.6667,5.9869,3.2832,2.9732,92.3272,2229.7845,84.1362,15.8638,-0.5351,-0.0223,-4.0298,-0.1407,-14.6735,-1
1799,300236,0.08,1.21,1593.95,14.13,39.4556,112.74,0.5818,0.4237,212.4144,0.7243,124.2579,0.1339,672.1434,1.8393,-11.4356,3.6299,2.6173,-11.6004,4.7827,4.8293,4.2579,186.0724,-3556.0452,87.8853,12.1147,0.1404,0.0105,1.0044,0.087,9.2827,0
1800,000990,0.09,0.74,11804.71,8.62,28.6279,1368.6808,1.0923,1.3998,64.2949,1.599,56.2852,0.2054,438.1694,-1.0655,-45.5046,3.0349,3.861,-42.3853,3.513,2.1638,1.9631,64.6125,427.9667,78.0989,21.9011,0.0965,0.0064,1.2017,0.0291,4.4241,0
1801,601975,0.02,2.66,8978.93,10.63,15.6736,843.9036,0.1679,2.99,30.1003,5.9043,15.2431,0.7852,114.6205,-12.4245,-28.6244,8.907,-0.3548,-27.8226,9.0935,1.0229,0.9119,40.9064,390.9639,47.473,52.527,0.2362,0.027000000000000003,2.2125,0.0513,17.5017,0
1802,300031,0.14,2.27,5365.94,12.38,53.415,433.2144,1.0918,1.1245,80.0356,1.2015,74.9064,0.3239,277.8635,17.1627,44.7948,7.1763,11.0844,46.9565,6.6832,2.1709,1.8868,81.7366,9750.4473,74.4936,25.5064,0.028999999999999998,0.0039,0.2125,0.0154,2.0604,0
1803,300387,0.15,2.47,1844.63,12.13,34.2459,152.0262,1.2167,0.6938,129.7204,0.8363,107.6169,0.2487,361.8818,21.1971,10.2743,8.57,8.3091,15.3846,9.6555,1.1106,0.8917,26.4072,448.7174,54.7559,45.2441,0.2522,0.0257,2.2472,0.0568,5.7087,-1
1804,002374,0.02,0.49,1550.07,4.32,14.0511,358.2475,0.4082,0.5206,172.8774,0.2279,394.91,0.1228,732.8989999999999,29.4509,693.8998,5.646,20.0659,831.5789,2.4845,1.15,0.5839,19.977,646.0648,52.8815,47.1185,-0.614,-0.035,-14.1795,-0.0742,-9.0587,0
1806,300583,0.27,1.73,2957.68,12.28,31.214000000000002,240.6802,2.2287,1.6436,54.7578,0.6005,149.8751,0.1782,505.0505,133.5093,814.9704,6.2713,18.3592,574.6305,6.6567,4.2548,3.1932,24.7727,2321.153,83.98100000000001,16.019000000000002,-0.3571,-0.0416,-2.8697,-0.2594,-26.7947,0
1807,002668,0.14,2.51,8774.44,5.21,29.9931,1682.3989,2.6381,0.7484,120.2565,1.4991,60.036,0.2294,392.3278,36.1909,53.1585,-8.5908,19.534000000000002,-46.1538,-7.6021,1.4758,1.3307,38.668,202.7745,35.2157,64.7843,0.1904,0.0313,3.7302,0.0483,6.5527,0
1808,300133,0.02,0.52,3608.89,6.08,36.0278,593.566,0.3354,0.146,616.4384,0.1454,618.9821,0.0642,1401.8692,33.3946,-75.9978,6.8558,15.375,-75.0,7.4624,1.7328,1.2505,22.9628,253.7258,56.0903,43.9097,-0.5592,-0.0264,-9.4057,-0.0602,-6.2097,0
1809,300165,0.05,1.46,2372.48,11.17,43.4673,212.2559,0.4596,0.9058,99.3597,0.3903,230.5919,0.1591,565.682,82.1726,50.1851,9.604,9.6948,34.9081,6.435,2.6368,2.0023,122.2253,-1560.2422,76.6297,23.3703,-0.0824,-0.0078,-0.6709,-0.0335,-3.4785,0
1811,002320,0.22,3.0,10923.57,31.78,54.3008,343.6392,0.6764,5.582000000000001,16.1233,9.4507,9.5231,0.2426,370.981,16.4161,16.678,5.2828,7.3061,22.2222,5.6647,4.5164,4.4594,412.7629,-8224.596,89.9289,10.0711,0.5304,0.0443,1.6687,0.4401,56.0272,-1
1812,601999,0.03,0.89,1846.25,3.46,23.8487,533.1788,0.9678,1.2576,71.5649,0.6533,137.7621,0.2542,354.0519,22.4416,80.9138,6.9519,7.9864,50.0,6.851,1.6723,1.1675,18.7482,-375.8547,61.2112,38.7888,-0.5487,-0.0861,-16.3043,-0.2219,-23.2024,0
1814,300461,0.05,1.05,370.78,3.07,36.1739,120.4445,1.7073,0.3567,252.3129,0.3278,274.5577,0.1724,522.0418,31.4002,-34.2514,22.0248,30.4752,-58.3333,16.2433,1.0769,0.6942,9.6583,363.4413,35.576,64.42399999999999,-0.2105,-0.0196,-2.6411,-0.0304,-3.8534,-1
1815,300219,0.13,3.37,9257.54,10.59,21.9251,873.7314,1.217,0.9954,90.4159,1.4667,61.3622,0.3972,226.5861,26.2421,15.3693,44.5188,43.6936,8.9992,44.4747,1.226,0.951,31.2658,536.9821,56.004,43.996,0.1355,0.0232,1.2847,0.0527,6.4477,0
1816,002862,0.06,0.86,467.29,5.95,25.0467,78.4825,0.981,0.8378,107.4242,1.5359,58.5976,0.2107,427.1476,-5.3369,-9.3276,81.8852,75.5685,-33.3333,81.8852,11.7292,10.6454,218.8813,272.495,94.0165,5.9835,-0.3536,-0.0477,-5.9394,-0.7979,-88.2375,0
1817,002223,0.21,4.0,21367.74,20.51,41.6102,1041.5481,1.0389,1.2346,72.8981,0.9969,90.2799,0.2501,359.8561,15.4883,16.8925,6.2379999999999995,6.2385,-25.0,6.935,5.1966,4.4734,189.5881,2362.8749,84.5048,15.4952,0.0251,0.0039,0.1169,0.025,3.2205,0
1818,600330,0.1,2.16,8207.23,13.86,27.0225,591.7819,0.7125,0.9423,95.51100000000001,0.8126,110.7556,0.264,340.9091,16.0239,57.9355,5.4371,12.4269,52.3077,4.7336,1.7508,1.3512,53.4388,1337.0989,70.0093,29.9907,-0.2137,-0.0229,-1.4853,-0.0764,-9.9832,0
1819,002678,0.05,2.52,5097.76,10.63,33.5363,479.3143,0.4587,3.0228,29.7737,0.3935,228.7166,0.1882,478.2147,12.7324,6.5618,57.659,33.3666,0.0,57.8022,4.1815,2.7984,108.9037,1808.4589999999998,81.7825,18.2175,-0.1721,-0.0206,-1.6362,-0.113,-14.308,0
1820,002798,0.37,2.13,4416.8,5.83,33.0088,756.5184,5.6725,1.4146,63.6222,1.7257,52.1527,0.4179,215.3625,935.552,2178.1373,388.8867,580.7468,1750.0,388.8706,1.6491,1.3534,47.6165,1371.967,62.7784,37.2216,-0.0432,-0.0071,-0.7518,-0.0192,-2.0909,-1
1821,002566,0.06,1.12,2035.68,7.91,76.8422,257.2528,0.7773,1.3215,68.1044,0.0357,2521.0084,0.1215,740.7407,13.690999999999999,11.0016,4.8806,-2.1555,11.0108,3.6421,3.0499,0.6431,12.9535,667.966,72.4334,27.5666,0.0664,0.0064,0.6319,0.0233,2.4608,0
1822,600004,0.21,2.82,43282.66,25.1,39.7124,1723.7986,0.833,1.5905,56.586000000000006,12.7811,7.0416,0.4022,223.7693,8.843,6.2472,36.8322,26.1559,-40.0,37.2012,0.7565,0.7423,47.6129,-11460.2659,66.237,33.763000000000005,0.3693,0.0271,1.4585,0.0803,10.8006,0
1823,002418,0.01,0.58,1312.74,1.73,12.3402,757.8521,0.6668,0.5833,154.2945,1.8873,47.6872,0.1641,548.4461,10.8591,3.3119,10.3116,44.8311,-20.0,8.2691,0.7233,0.6721,19.3187,255.1271,23.3623,76.6377,-0.426,-0.0308,-16.1366,-0.0401,-4.6471,-1
1824,000708,0.2,2.22,9055.79,3.01,12.0003,3008.4546,6.6942,7.7912,11.5515,2.8525,31.5513,0.742,121.2938,28.5566,38.72,8.7182,18.0063,39.3103,8.7182,1.6368,1.3104,50.9824,1403.9931,60.6472,39.3528,-0.038,-0.0168,-1.2627,-0.0428,-4.4977,0
1827,002498,0.01,0.86,4020.07,3.4,16.0323,1179.7910000000002,0.3546,0.5345,168.3817,0.8813,102.1219,0.2419,372.0546,54.946000000000005,-45.8982,3.1264,-3.1873,-50.0,3.0282,3.4015,2.6486,25.0562,3823.8197,74.8282,25.1718,-0.0874,-0.0166,-2.5976,-0.0659,-7.0807,-1
1829,002847,0.22,4.41,2698.98,11.32,46.1022,238.2871,1.9216,2.6935,33.4138,0.664,135.5422,0.5329,168.8872,15.4103,6.7841,7.7616,30.3479,0.0,7.3433,1.1669,0.6966,31.8558,4827.3101,60.3517,39.6483,-0.0994,-0.0229,-0.8743,-0.0577,-6.0399,1
1830,600338,0.34,12.52,22374.91,40.32,71.1182,554.8788,0.8497,3.9907,22.5524,1.3137,68.5088,0.2507,358.9948,-3.6784,-26.7285,23.9041,90.9534,-27.6596,23.95,1.9075,1.8262,72.3503,617.4541,46.678999999999995,53.321000000000005,0.4135,0.0573,1.0256,0.1075,16.9131,-1
1831,000559,0.09,4.78,24714.3,8.51,20.4704,2901.1507,1.0537,1.4569,61.775,1.2291,73.2243,0.4098,219.6193,-1.4791,1.8537,13.5241,-1.83,-11.7647,15.5757,1.3880000000000001,1.0238,31.8283,1189.809,47.9933,52.0067,-0.0158,-0.0039,-0.177,-0.0075,-0.8831,0
1834,600603,0.11,1.69,9915.66,33.33,60.5181,297.4318,0.3384,0.6585,136.6743,0.0618,1456.3107,0.08,1125.0,130.0892,65.5498,39.5194,48.6763,-8.3333,38.7487,2.1952,1.0779,28.0042,2263.0121,61.3968,38.6032,0.0647,0.002,0.1863,0.0051,1.0994,-1
1836,601877,0.28,3.02,61286.37,12.02,26.9542,5095.1427,2.3682,0.8655,103.9861,1.045,86.1244,0.2409,373.599,27.988000000000003,66.1217,12.1499,11.5311,55.5556,13.3712,1.6171,1.3241,52.3934,559.9789,47.5297,52.4703,0.0217,0.0025,0.1724,0.0048,0.8416,0
1837,600086,0.1,4.16,13619.07,7.94,23.1126,1713.5271,1.2692,3.1441,28.625,0.1383,650.7592,0.1553,579.5235,-22.2546,2.3203,6.4665,7.1165,2.3327,6.5143,1.5746,0.251,6.0006,203.3116,26.0312,73.9688,-0.0598,-0.0079,-0.7525,-0.0107,-1.4423,0
1838,603919,0.33,6.42,12118.76,24.86,62.0001,487.3184,1.3387,38.1061,2.3618,0.402,223.8806,0.5563,161.7832,5.4429,6.6271,11.0121,9.4196,-19.5122,11.0121,2.1093,1.0358,96.7447,-31092.2809,81.9557,18.0443,0.1675,0.0343,0.6736,0.1903,19.3766,0
1839,002187,0.16,2.03,5431.68,2.79,17.4965,1942.0131,5.6713,13.1925,6.8221,9.7828,9.1998,0.8844,101.7639,20.8756,18.1798,2.343,3.7775,14.2857,2.9307,1.464,1.3533,103.9008,4955.1582,63.0522,36.9478,-0.0174,-0.008,-0.6128,-0.0217,-2.2561,0
1840,300521,0.02,0.5,248.18,7.79,50.0269,31.8577,0.2212,0.2144,419.7761,0.2963,303.7462,0.0753,1195.2191,-9.2328,-60.456,5.2744,4.6804,-78.5,5.2744,9.6807,8.4194,258.394,213.0027,90.7174,9.2826,0.0135,0.0008,0.1738,0.0085,0.9964,0
1841,002840,0.26,3.92,4676.07,3.69,6.087000000000001,1265.1889,7.0812,57.351000000000006,1.5693,9.9014,9.0896,2.5507,35.2844,12.3899,46.7357,15.6537,21.0108,23.8095,10.1515,2.1011,1.614,61.2577,4332.1685,77.2497,22.7503,0.0182,0.0134,0.4533,0.0589,9.8477,1
1842,002235,0.06,1.18,2623.33,13.46,23.8638,194.8754,0.4684,1.44,62.5,4.74,18.9873,0.1583,568.5407,54.5503,42.2582,-6.5053,-6.4525,36.9565,-6.2209,5.0942,4.9782,103.4907,-1721.0674,90.3551,9.6449,-0.2914,-0.0228,-2.1591,-0.2365,-23.6629,-1
1843,600723,0.14,2.39,9024.06,3.33,22.6974,2708.1875,4.1132,24.9955,3.6006,4.3532,20.6744,0.5245,171.592,0.3929,9.0471,6.695,3.55,6.2016,7.3778,2.0933,1.8874,92.0501,2420.9373,62.5342,37.4658,-0.0323,-0.0131,-0.7062,-0.0349,-3.5475,0
1845,601958,0.02,0.5,6426.56,3.23,14.4414,1984.8135,0.6151,4.3226,20.8208,1.7667,50.9424,0.3238,277.9494,-24.2857,1562.8575,0.8893,-1.5926,1900.0,0.7187,5.0889999999999995,4.2452,236.6793,2866.7494,81.8963,18.1037,-0.2879,-0.0357,-7.3352,-0.1974,-47.2935,0
1846,002401,0.08,2.96,2421.63,10.33,17.6919,234.2639,0.7725,1.6593,54.2397,0.493,182.5558,0.13699999999999998,656.9343,39.9387,43.744,7.3022,38.1892,43.19,7.5106,1.6781,1.2553,94.3487,-873.3962,45.2018,54.7982,-0.308,-0.0389,-2.8148,-0.071,-7.2182,0
1847,600184,0.01,0.14,322.12,0.59,7.3612,543.7008,1.0686,1.0426,86.3227,0.9483,94.9067,0.2028,443.787,142.6726,177.0082,1.3842,2.1676,400.0,1.6402,1.7261,1.3458,54.618,36157.3639,59.1332,40.8668,0.3742,0.0525,63.1664,0.1284,12.944,-1
